student_id,age,engagement_level,task_type,task_difficulty,time_spent_on_task,accuracy_of_responses,emotion_score,frustration_level,skill_gap,personalized_feedback,optimized_learning_path,learning_progress,progress_category
23,14,0.66,Reading,Hard,320,70,0.79,6,Vocabulary,Improve pronunciation.,Writing → Reading → Listening,20.36,Low
23,15,2.28,Grammar,Medium,498,83,0.96,9,None,Improve pronunciation.,Writing → Reading → Listening,33.08,Low
23,10,2.47,Grammar,Easy,433,73,-0.71,2,Grammar,Good progress.,Writing → Reading → Listening,26.01,Low
23,14,4.84,Grammar,Easy,456,86,-0.41,2,Pronunciation,Improve pronunciation.,Reading → Grammar → Speaking,37.92,Low
24,15,7.47,Reading,Medium,404,75,-0.97,4,Vocabulary,Practice grammar rules.,Writing → Reading → Listening,36.92,Low
24,13,4.74,Listening,Medium,596,96,0.57,4,None,Practice grammar rules.,Writing → Reading → Listening,41.82,Medium
24,13,0.58,Listening,Medium,281,63,-0.38,9,Pronunciation,Focus on synonyms.,Writing → Reading → Listening,29.02,Low
24,13,9.58,Speaking,Hard,562,78,0.18,4,Vocabulary,Good progress.,Listening → Speaking → Writing,40.87,Medium
24,13,9.43,Listening,Easy,336,79,-0.92,8,Vocabulary,Good progress.,Writing → Reading → Listening,37.15,Low
24,13,7.85,Listening,Medium,459,52,0.43,8,Pronunciation,Good progress.,Writing → Reading → Listening,27.06,Low
24,15,9.91,Grammar,Easy,293,56,0.06,5,Grammar,Good progress.,Listening → Speaking → Writing,35.25,Low
24,15,5.44,Writing,Easy,97,85,0.45,10,Pronunciation,Good progress.,Listening → Speaking → Writing,48.83,Medium
24,12,9.63,Listening,Hard,136,60,0.58,10,Grammar,Improve pronunciation.,Reading → Grammar → Speaking,26.1,Low
24,17,0.76,Listening,Easy,429,81,-0.82,6,None,Improve pronunciation.,Reading → Grammar → Speaking,28.33,Low
25,11,3.66,Reading,Medium,228,61,0.16,9,Grammar,Practice grammar rules.,Listening → Speaking → Writing,12.7,Low
25,16,2.25,Speaking,Medium,221,64,0.3,7,None,Good progress.,Reading → Grammar → Speaking,36.2,Low
25,13,1.96,Reading,Easy,543,87,0.03,8,None,Good progress.,Writing → Reading → Listening,32.75,Low
25,10,1.41,Grammar,Easy,471,73,-0.64,5,None,Good progress.,Reading → Grammar → Speaking,32.44,Low
25,16,6.22,Writing,Hard,30,50,0.59,7,None,Practice grammar rules.,Writing → Reading → Listening,25.47,Low
25,15,7.81,Speaking,Medium,387,67,0.99,1,Vocabulary,Good progress.,Writing → Reading → Listening,34.07,Low
25,10,5.78,Reading,Medium,144,95,0.94,9,None,Good progress.,Writing → Reading → Listening,38.58,Low
25,10,1.47,Listening,Easy,226,56,0.56,7,Vocabulary,Improve pronunciation.,Listening → Speaking → Writing,27.11,Low
25,10,8.11,Listening,Easy,303,91,-0.16,10,Vocabulary,Practice grammar rules.,Reading → Grammar → Speaking,41.54,Medium
25,12,6.36,Speaking,Easy,189,90,-0.33,1,None,Improve pronunciation.,Reading → Grammar → Speaking,35.42,Low
26,15,3.88,Listening,Medium,202,51,-0.86,7,Grammar,Focus on synonyms.,Listening → Speaking → Writing,30.0,Low
26,10,6.74,Reading,Easy,574,89,-0.17,1,Grammar,Good progress.,Listening → Speaking → Writing,41.91,Medium
26,13,2.6,Reading,Hard,487,80,-0.69,2,Pronunciation,Focus on synonyms.,Reading → Grammar → Speaking,27.16,Low
26,14,3.45,Listening,Hard,462,82,-0.49,6,Vocabulary,Good progress.,Listening → Speaking → Writing,32.38,Low
26,10,9.17,Listening,Easy,510,79,0.78,10,Vocabulary,Focus on synonyms.,Listening → Speaking → Writing,32.38,Low
26,12,2.91,Grammar,Hard,484,80,0.94,8,Grammar,Improve pronunciation.,Writing → Reading → Listening,30.22,Low
26,16,4.7,Writing,Hard,225,83,0.9,2,Vocabulary,Practice grammar rules.,Writing → Reading → Listening,38.47,Low
26,15,8.9,Speaking,Hard,338,56,-0.61,4,Grammar,Focus on synonyms.,Writing → Reading → Listening,32.13,Low
26,17,7.08,Reading,Hard,585,74,0.8,8,Pronunciation,Improve pronunciation.,Listening → Speaking → Writing,26.45,Low
26,12,0.62,Speaking,Hard,523,65,-0.72,6,None,Focus on synonyms.,Listening → Speaking → Writing,24.8,Low
27,10,1.47,Grammar,Medium,468,71,0.02,1,None,Focus on synonyms.,Writing → Reading → Listening,35.47,Low
27,15,0.08,Reading,Easy,388,85,0.29,4,None,Practice grammar rules.,Writing → Reading → Listening,30.42,Low
27,14,6.31,Grammar,Hard,65,76,-0.08,4,Pronunciation,Improve pronunciation.,Reading → Grammar → Speaking,29.32,Low
27,10,4.48,Grammar,Easy,63,66,0.9,8,Vocabulary,Practice grammar rules.,Writing → Reading → Listening,16.68,Low
27,12,1.34,Listening,Hard,117,53,-0.33,1,Pronunciation,Good progress.,Writing → Reading → Listening,26.35,Low
27,11,9.58,Speaking,Medium,45,84,0.05,0,Vocabulary,Practice grammar rules.,Reading → Grammar → Speaking,38.49,Low
27,13,5.3,Speaking,Medium,450,90,-0.85,3,Vocabulary,Practice grammar rules.,Reading → Grammar → Speaking,36.62,Low
27,17,2.42,Listening,Hard,582,71,0.7,3,None,Focus on synonyms.,Reading → Grammar → Speaking,21.8,Low
27,16,5.01,Speaking,Hard,155,96,-0.17,0,Grammar,Focus on synonyms.,Reading → Grammar → Speaking,39.19,Low
27,12,6.8,Listening,Hard,37,84,0.4,9,Grammar,Focus on synonyms.,Listening → Speaking → Writing,26.13,Low
28,15,0.76,Reading,Medium,501,93,0.36,6,None,Improve pronunciation.,Reading → Grammar → Speaking,36.95,Low
28,17,2.75,Grammar,Medium,497,64,0.35,1,Vocabulary,Practice grammar rules.,Reading → Grammar → Speaking,36.93,Low
28,17,8.07,Grammar,Easy,539,89,0.01,10,Pronunciation,Good progress.,Listening → Speaking → Writing,39.0,Low
28,17,4.6,Speaking,Medium,431,93,-0.44,8,None,Focus on synonyms.,Reading → Grammar → Speaking,44.94,Medium
28,10,5.47,Writing,Hard,205,70,0.25,6,None,Good progress.,Reading → Grammar → Speaking,36.57,Low
28,13,4.33,Grammar,Easy,396,62,0.92,6,Pronunciation,Practice grammar rules.,Reading → Grammar → Speaking,23.86,Low
28,10,0.44,Listening,Medium,517,96,0.67,0,Vocabulary,Practice grammar rules.,Listening → Speaking → Writing,42.62,Medium
28,15,1.66,Writing,Medium,47,60,-0.78,8,None,Practice grammar rules.,Writing → Reading → Listening,11.04,Low
28,10,4.46,Writing,Hard,85,98,-0.95,9,None,Good progress.,Reading → Grammar → Speaking,42.04,Medium
28,11,2.09,Grammar,Easy,64,76,-0.0,8,Vocabulary,Good progress.,Reading → Grammar → Speaking,36.61,Low
29,13,0.5,Grammar,Medium,376,80,0.55,1,Pronunciation,Good progress.,Reading → Grammar → Speaking,35.66,Low
29,13,8.44,Grammar,Medium,61,93,-0.37,9,Pronunciation,Practice grammar rules.,Reading → Grammar → Speaking,38.04,Low
29,15,9.81,Listening,Hard,162,81,0.4,8,Grammar,Practice grammar rules.,Listening → Speaking → Writing,41.82,Medium
29,16,7.93,Writing,Easy,228,79,0.86,1,Grammar,Focus on synonyms.,Writing → Reading → Listening,40.57,Medium
29,11,8.54,Speaking,Easy,285,67,-0.08,1,Pronunciation,Improve pronunciation.,Reading → Grammar → Speaking,30.02,Low
29,12,2.42,Listening,Easy,371,65,-0.51,7,Grammar,Good progress.,Reading → Grammar → Speaking,34.48,Low
29,10,9.61,Reading,Easy,260,84,0.84,2,Grammar,Improve pronunciation.,Listening → Speaking → Writing,39.87,Low
29,14,1.97,Grammar,Hard,330,58,-0.06,2,Vocabulary,Good progress.,Writing → Reading → Listening,16.54,Low
29,10,9.51,Writing,Medium,576,88,-0.18,6,None,Good progress.,Writing → Reading → Listening,40.05,Medium
29,17,9.95,Listening,Medium,55,100,-0.29,9,Grammar,Improve pronunciation.,Writing → Reading → Listening,39.5,Low
30,10,7.12,Reading,Easy,564,86,-0.15,5,Grammar,Improve pronunciation.,Reading → Grammar → Speaking,39.52,Low
30,12,9.81,Listening,Easy,503,100,0.35,6,Vocabulary,Good progress.,Reading → Grammar → Speaking,25.16,Low
30,10,5.7,Listening,Easy,416,59,-0.13,5,Pronunciation,Practice grammar rules.,Reading → Grammar → Speaking,33.78,Low
30,11,2.6,Speaking,Medium,314,61,-0.35,8,Grammar,Focus on synonyms.,Listening → Speaking → Writing,30.96,Low
30,11,4.37,Speaking,Medium,479,57,0.49,1,None,Good progress.,Listening → Speaking → Writing,32.96,Low
30,13,5.94,Listening,Easy,349,52,-0.59,7,Grammar,Focus on synonyms.,Listening → Speaking → Writing,22.83,Low
30,15,0.73,Reading,Hard,185,68,-0.6,10,None,Practice grammar rules.,Reading → Grammar → Speaking,33.2,Low
30,16,6.22,Writing,Medium,500,60,0.39,5,Pronunciation,Practice grammar rules.,Reading → Grammar → Speaking,27.42,Low
30,14,9.81,Writing,Medium,449,57,0.73,3,Grammar,Focus on synonyms.,Reading → Grammar → Speaking,21.52,Low
30,17,1.9,Grammar,Easy,142,75,-0.52,5,None,Good progress.,Writing → Reading → Listening,27.01,Low
31,10,7.93,Grammar,Hard,451,94,-0.62,5,None,Focus on synonyms.,Listening → Speaking → Writing,38.75,Low
31,10,9.08,Writing,Easy,314,72,0.34,9,None,Good progress.,Listening → Speaking → Writing,37.87,Low
31,12,9.44,Listening,Easy,83,59,0.24,2,Pronunciation,Improve pronunciation.,Writing → Reading → Listening,33.31,Low
31,15,9.6,Listening,Hard,354,67,-0.11,7,None,Good progress.,Writing → Reading → Listening,26.75,Low
31,11,5.21,Speaking,Hard,487,61,-0.81,4,Vocabulary,Improve pronunciation.,Writing → Reading → Listening,30.15,Low
31,14,9.77,Speaking,Hard,294,88,-0.82,10,Pronunciation,Improve pronunciation.,Reading → Grammar → Speaking,38.21,Low
31,13,7.57,Grammar,Medium,411,75,0.55,9,None,Focus on synonyms.,Writing → Reading → Listening,27.65,Low
31,11,1.62,Writing,Easy,242,60,-0.1,10,Pronunciation,Improve pronunciation.,Reading → Grammar → Speaking,18.58,Low
31,17,4.77,Listening,Medium,362,59,0.72,3,Pronunciation,Focus on synonyms.,Reading → Grammar → Speaking,24.58,Low
31,15,7.18,Writing,Hard,39,52,0.15,1,Vocabulary,Focus on synonyms.,Listening → Speaking → Writing,28.52,Low
32,17,2.47,Reading,Medium,387,56,0.24,9,None,Practice grammar rules.,Writing → Reading → Listening,20.71,Low
32,16,6.41,Writing,Hard,232,53,0.87,0,Pronunciation,Focus on synonyms.,Reading → Grammar → Speaking,28.07,Low
32,13,6.67,Reading,Hard,87,89,-0.67,6,Pronunciation,Practice grammar rules.,Reading → Grammar → Speaking,39.55,Low
32,16,1.63,Speaking,Easy,523,57,0.09,9,None,Practice grammar rules.,Writing → Reading → Listening,15.2,Low
32,12,5.65,Speaking,Easy,539,87,-0.88,10,Vocabulary,Focus on synonyms.,Reading → Grammar → Speaking,46.53,Medium
32,17,7.72,Grammar,Easy,252,62,-0.28,2,Grammar,Good progress.,Reading → Grammar → Speaking,33.89,Low
32,12,4.99,Writing,Medium,398,61,-0.7,2,None,Good progress.,Reading → Grammar → Speaking,19.65,Low
32,10,0.12,Writing,Easy,447,84,-0.62,2,Grammar,Focus on synonyms.,Writing → Reading → Listening,36.43,Low
32,16,0.09,Reading,Hard,576,87,0.87,9,None,Improve pronunciation.,Reading → Grammar → Speaking,42.31,Medium
32,15,3.57,Speaking,Easy,132,100,0.22,2,None,Focus on synonyms.,Listening → Speaking → Writing,43.92,Medium
33,17,9.26,Reading,Medium,190,92,0.78,1,Pronunciation,Improve pronunciation.,Writing → Reading → Listening,38.4,Low
33,14,2.29,Speaking,Easy,229,85,-0.11,5,None,Good progress.,Listening → Speaking → Writing,34.57,Low
33,13,6.34,Reading,Easy,189,96,0.2,9,Vocabulary,Improve pronunciation.,Listening → Speaking → Writing,39.15,Low
33,11,2.22,Speaking,Easy,165,51,-0.94,2,Vocabulary,Focus on synonyms.,Listening → Speaking → Writing,21.16,Low
33,15,3.22,Reading,Medium,427,64,-0.06,0,None,Improve pronunciation.,Reading → Grammar → Speaking,33.19,Low
33,15,8.48,Speaking,Hard,421,98,0.13,9,Pronunciation,Practice grammar rules.,Reading → Grammar → Speaking,44.21,Medium
33,12,7.29,Reading,Hard,135,83,-0.97,8,Pronunciation,Practice grammar rules.,Listening → Speaking → Writing,31.27,Low
33,16,0.95,Writing,Hard,83,88,0.58,5,Grammar,Focus on synonyms.,Listening → Speaking → Writing,34.62,Low
33,17,4.29,Grammar,Easy,306,75,-0.41,5,None,Focus on synonyms.,Writing → Reading → Listening,29.8,Low
33,17,0.29,Reading,Easy,140,97,-0.1,9,Grammar,Focus on synonyms.,Listening → Speaking → Writing,40.43,Medium
34,10,4.81,Grammar,Medium,253,54,0.07,8,Pronunciation,Good progress.,Reading → Grammar → Speaking,17.66,Low
34,10,6.62,Writing,Hard,104,97,0.98,1,Vocabulary,Good progress.,Listening → Speaking → Writing,34.15,Low
34,13,1.19,Writing,Easy,535,74,-0.8,9,Pronunciation,Good progress.,Listening → Speaking → Writing,25.42,Low
34,12,2.89,Speaking,Easy,43,100,0.11,8,Vocabulary,Practice grammar rules.,Writing → Reading → Listening,33.27,Low
34,15,3.98,Grammar,Easy,511,83,0.06,2,Grammar,Improve pronunciation.,Listening → Speaking → Writing,27.56,Low
34,17,9.2,Listening,Medium,218,96,-0.86,2,Pronunciation,Practice grammar rules.,Writing → Reading → Listening,48.08,Medium
34,14,9.93,Speaking,Hard,393,53,0.27,2,Vocabulary,Improve pronunciation.,Writing → Reading → Listening,24.34,Low
34,12,0.45,Grammar,Medium,268,83,-0.43,0,Grammar,Improve pronunciation.,Listening → Speaking → Writing,36.19,Low
34,13,7.61,Reading,Hard,430,76,-0.79,9,Pronunciation,Focus on synonyms.,Listening → Speaking → Writing,33.09,Low
34,13,3.72,Reading,Hard,333,91,-0.64,6,None,Focus on synonyms.,Reading → Grammar → Speaking,38.5,Low
35,12,3.92,Writing,Easy,120,78,0.65,9,Pronunciation,Good progress.,Reading → Grammar → Speaking,33.97,Low
35,13,7.54,Listening,Easy,421,54,-0.79,6,Grammar,Focus on synonyms.,Writing → Reading → Listening,27.2,Low
35,12,9.18,Reading,Easy,213,67,-0.07,1,Pronunciation,Practice grammar rules.,Writing → Reading → Listening,32.3,Low
35,11,9.51,Grammar,Easy,46,53,-0.61,5,Grammar,Practice grammar rules.,Reading → Grammar → Speaking,38.49,Low
35,12,5.77,Grammar,Easy,41,50,-0.68,3,Vocabulary,Practice grammar rules.,Writing → Reading → Listening,17.3,Low
35,16,3.57,Reading,Hard,195,99,-0.59,10,Pronunciation,Focus on synonyms.,Reading → Grammar → Speaking,35.37,Low
35,12,7.88,Grammar,Easy,175,69,-0.01,6,Grammar,Focus on synonyms.,Writing → Reading → Listening,27.63,Low
35,13,2.51,Grammar,Easy,311,55,-0.52,6,Grammar,Improve pronunciation.,Reading → Grammar → Speaking,16.54,Low
35,17,5.64,Writing,Medium,578,69,-0.81,3,None,Improve pronunciation.,Reading → Grammar → Speaking,28.55,Low
35,16,3.59,Listening,Medium,198,69,0.6,2,Vocabulary,Focus on synonyms.,Writing → Reading → Listening,24.69,Low
36,13,6.57,Writing,Hard,199,95,0.08,6,None,Practice grammar rules.,Writing → Reading → Listening,40.78,Medium
36,10,2.4,Listening,Hard,375,76,-0.69,8,None,Focus on synonyms.,Writing → Reading → Listening,31.69,Low
36,10,1.92,Grammar,Medium,528,75,-0.06,3,Pronunciation,Good progress.,Listening → Speaking → Writing,24.75,Low
36,17,9.18,Listening,Medium,489,81,-0.86,5,Grammar,Good progress.,Listening → Speaking → Writing,39.49,Low
36,17,1.02,Grammar,Easy,326,59,0.16,6,Grammar,Practice grammar rules.,Writing → Reading → Listening,20.3,Low
36,16,5.06,Grammar,Easy,171,67,-0.32,9,Grammar,Good progress.,Writing → Reading → Listening,23.73,Low
36,11,2.21,Writing,Hard,82,90,-0.79,2,Pronunciation,Focus on synonyms.,Writing → Reading → Listening,39.66,Low
36,17,0.39,Writing,Medium,147,61,-0.63,4,Pronunciation,Focus on synonyms.,Writing → Reading → Listening,25.12,Low
36,10,0.36,Speaking,Hard,394,59,-0.31,0,Vocabulary,Improve pronunciation.,Reading → Grammar → Speaking,24.71,Low
36,12,1.75,Reading,Easy,165,73,0.61,5,None,Good progress.,Listening → Speaking → Writing,25.26,Low
37,13,8.67,Speaking,Hard,443,73,-0.65,4,Vocabulary,Good progress.,Writing → Reading → Listening,26.84,Low
37,10,2.82,Speaking,Hard,106,100,-0.78,6,Vocabulary,Good progress.,Listening → Speaking → Writing,45.23,Medium
37,10,9.5,Listening,Hard,586,87,0.03,8,Pronunciation,Good progress.,Listening → Speaking → Writing,37.48,Low
37,11,5.82,Grammar,Easy,47,95,0.12,10,Grammar,Practice grammar rules.,Reading → Grammar → Speaking,40.89,Medium
37,16,4.37,Grammar,Hard,432,74,-0.82,3,Pronunciation,Practice grammar rules.,Writing → Reading → Listening,32.37,Low
37,16,5.8,Grammar,Easy,234,57,-0.43,8,Pronunciation,Focus on synonyms.,Listening → Speaking → Writing,28.13,Low
37,15,5.17,Reading,Medium,528,63,-0.47,5,Pronunciation,Good progress.,Reading → Grammar → Speaking,26.96,Low
37,11,7.59,Listening,Hard,353,92,-0.63,4,Vocabulary,Improve pronunciation.,Writing → Reading → Listening,38.52,Low
37,12,2.82,Listening,Hard,591,80,-0.37,1,Grammar,Focus on synonyms.,Writing → Reading → Listening,37.33,Low
37,16,3.53,Grammar,Easy,310,73,-0.93,0,Pronunciation,Focus on synonyms.,Listening → Speaking → Writing,42.43,Medium
38,13,8.94,Speaking,Hard,195,65,0.3,7,Vocabulary,Practice grammar rules.,Reading → Grammar → Speaking,22.77,Low
38,17,9.46,Reading,Easy,272,69,0.98,5,Pronunciation,Focus on synonyms.,Reading → Grammar → Speaking,28.19,Low
38,11,8.93,Speaking,Hard,508,87,0.27,6,None,Improve pronunciation.,Reading → Grammar → Speaking,39.34,Low
38,17,4.19,Writing,Medium,193,96,-0.28,5,Grammar,Good progress.,Reading → Grammar → Speaking,29.28,Low
38,10,7.8,Listening,Medium,353,64,0.34,9,Vocabulary,Focus on synonyms.,Writing → Reading → Listening,33.59,Low
38,13,4.76,Listening,Medium,597,63,0.14,6,None,Improve pronunciation.,Listening → Speaking → Writing,31.0,Low
38,13,4.98,Speaking,Hard,580,61,0.69,8,Pronunciation,Practice grammar rules.,Listening → Speaking → Writing,26.24,Low
38,10,2.05,Reading,Hard,237,83,0.24,4,None,Practice grammar rules.,Reading → Grammar → Speaking,36.75,Low
38,11,5.91,Listening,Medium,344,57,0.27,0,None,Good progress.,Reading → Grammar → Speaking,33.11,Low
38,10,1.86,Speaking,Medium,333,68,-0.56,0,Vocabulary,Focus on synonyms.,Reading → Grammar → Speaking,30.2,Low
39,17,3.32,Reading,Easy,268,95,-0.17,8,Grammar,Improve pronunciation.,Listening → Speaking → Writing,32.87,Low
39,15,8.55,Speaking,Easy,253,54,-0.31,4,Grammar,Practice grammar rules.,Writing → Reading → Listening,29.57,Low
39,13,2.07,Reading,Medium,117,76,-0.98,10,Vocabulary,Improve pronunciation.,Writing → Reading → Listening,35.65,Low
39,14,0.71,Grammar,Medium,566,90,-0.37,1,Pronunciation,Practice grammar rules.,Reading → Grammar → Speaking,38.15,Low
39,14,0.69,Reading,Hard,458,62,-0.03,2,None,Practice grammar rules.,Writing → Reading → Listening,38.88,Low
39,17,9.41,Writing,Medium,249,81,0.2,0,Grammar,Good progress.,Writing → Reading → Listening,35.7,Low
39,12,5.07,Grammar,Easy,304,80,0.87,5,Grammar,Improve pronunciation.,Listening → Speaking → Writing,25.05,Low
39,16,4.09,Speaking,Easy,95,90,-0.52,5,None,Improve pronunciation.,Reading → Grammar → Speaking,39.02,Low
39,10,8.11,Grammar,Easy,452,95,-0.7,2,Pronunciation,Improve pronunciation.,Writing → Reading → Listening,41.97,Medium
39,10,8.36,Grammar,Easy,284,86,0.74,2,None,Practice grammar rules.,Reading → Grammar → Speaking,48.84,Medium
40,12,3.32,Speaking,Easy,154,51,0.88,6,Vocabulary,Good progress.,Reading → Grammar → Speaking,23.58,Low
40,12,6.94,Speaking,Easy,175,56,-0.02,0,Vocabulary,Improve pronunciation.,Writing → Reading → Listening,24.28,Low
40,17,7.71,Writing,Medium,414,97,-0.77,4,Pronunciation,Focus on synonyms.,Listening → Speaking → Writing,35.44,Low
